#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
8,35,2020-10-19,5147.542279353183,561.6178705172105,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-19,6514.189185952146,710.7246255042694,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-19,9161.495220783245,999.5565179304202,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-19,3207.288437263784,349.92825789803857,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-19,3721.5988532938804,406.0416232596414,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-19,3732.239358339484,407.20254578550566,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-19,3137.495463427243,342.31355961758715,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-20,2740.941802557454,295.75780167873097,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-20,4130.31958157497,445.67682485539484,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-20,5210.565798687452,562.2394042384557,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-20,6593.945136622943,711.5111733412595,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-20,9273.663249687788,1000.6627115093605,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-20,3246.5566149429133,350.3155180329412,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-20,3767.163949131118,406.4909831791408,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-20,3777.934730343303,407.6531904798234,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-20,3175.909136452058,342.692392684893,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-21,2784.8183192336487,296.2809196122772,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-21,4196.437014579164,446.4651101967265,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-21,5293.975624078565,563.2338581924481,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-21,6699.499856347017,712.7696498804437,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-21,9422.11442798157,1002.4326212356649,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-21,3298.5269250468496,350.93513424878546,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-21,3827.468050327935,407.2099590503398,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-21,3838.4112483207427,408.37422199073177,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-21,3226.7485340845064,343.2985255925824,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-22,2842.9497995989796,296.67325806243696,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-22,4284.035223134645,447.05632420272525,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-22,5404.484319715971,563.9796986579423,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-22,6839.34806176386,713.7135072848318,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-22,9618.79564631715,1003.7600535303933,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-22,3367.3817770325413,351.3998464106686,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-22,3907.364244014925,407.7491909537391,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-22,3918.535874970436,408.91499562391306,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-22,3294.1050534514907,343.75312527334944,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-23,2901.015890222617,297.3271554793698,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-23,4371.534896022461,448.04168087938984,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-23,5514.868708609128,565.2227661004329,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-23,6979.038957613305,715.2866029588121,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-23,9815.25562593694,1005.9724406882738,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-23,3436.159176991253,352.17436668047395,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-23,3987.170565718015,408.64791079273783,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-23,3998.570372681266,409.8162850125485,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-23,3361.385806205014,344.5107914079612,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-24,2977.9796161956147,297.98105289630263,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-24,4487.511376865884,449.02703755605444,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-24,5661.1777465902605,566.4658335429234,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-24,7164.192318440778,716.8596986327923,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-24,10075.653594419478,1008.1848278461543,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-24,3527.320212747338,352.94888695027925,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-24,4092.9498907681696,409.5466306317366,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-24,4104.652133723661,410.71757440118404,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-24,3450.5631102488164,345.26845754257295,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-25,3055.924188294011,298.2426118630758,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-25,4604.965892724303,449.4211802267203,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-25,5809.351385735129,566.9630605199196,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-25,7351.705322779222,717.4889369023844,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-25,10339.370143638836,1009.0697827093065,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-25,3619.6430289081304,353.2586950582014,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-25,4200.0772955768225,409.90611856733614,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-25,4212.085828849009,411.0780901566382,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-25,3540.876913494537,345.5715239964176,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-26,3130.6646630494365,298.4387810881557,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-26,4717.592160867066,449.71678722971967,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-26,5951.433994411794,567.3359807526667,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-26,7531.510158315163,717.9608656045784,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-26,10592.24599578458,1009.7334988566706,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-26,3708.1706957468773,353.49105113914294,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-26,4302.800973174381,410.17573451903576,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-26,4315.103205970043,411.34847697322886,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-26,3627.4781526806596,345.79882383680115,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-27,3222.7334193535826,299.4196272135549,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-27,4856.33038094144,451.19482224471653,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-27,6126.457890314457,569.2005819164025,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-27,7753.00202921158,720.3205091155488,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-27,10903.750107614158,1013.0520795934915,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-27,3817.2231497354646,354.65283154385094,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-27,4429.340726505407,411.5238142775339,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-27,4442.004751889917,412.700411056182,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-27,3734.1575444339933,346.93532303871876,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-28,3301.789617060765,300.33508359726096,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-28,4975.46000315019,452.574321592047,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-28,6276.744744111559,570.9408763358892,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-28,7943.189296195789,722.5228430591211,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-28,11171.227715001913,1016.1494216145242,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-28,3910.8626503549267,355.7371599215784,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-28,4537.995955040357,412.78202205213216,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-28,4550.970638975946,413.9622162002717,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-28,3825.7593801085536,347.9960556271752,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-29,3402.751378235198,300.8582015308072,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-29,5127.599074027203,453.36260693337863,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-29,6468.674357232093,571.9353302898816,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-29,8186.075268258338,723.7813195983053,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-29,11512.820292178665,1017.9193313408286,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-29,4030.4485800128664,356.3567761374226,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-29,4676.758298181767,413.50099792333117,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-29,4690.1297205812625,414.68324771118006,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-29,3942.743031292607,348.60218853486464,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-30,3517.7719338736874,301.5774886894334,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-30,5300.923313452504,454.44649927770973,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-30,6687.329920366173,573.3027044766211,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-30,8462.78279731146,725.5117248396836,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-30,11901.979193249848,1020.3529572144972,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-30,4166.68669547162,357.2087484342085,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-30,4834.843117861649,414.4895897462298,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-30,4848.666524042242,415.6746660386791,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-30,4076.0165043708134,349.4356212829376,2020-12-10 12:45:33.598434,jaredross
8,33,2020-10-31,3651.4285658947633,302.8198937816058,2020-12-10 12:45:33.598434,jaredross
8,34,2020-10-31,5502.330218162747,456.3186769633724,2020-12-10 12:45:33.598434,jaredross
8,35,2020-10-31,6941.412905611232,575.6645326173531,2020-12-10 12:45:33.598434,jaredross
8,36,2020-10-31,8784.32355307302,728.500606620246,2020-12-10 12:45:33.598434,jaredross
8,37,2020-10-31,12354.191128320628,1024.5564928144702,2020-12-10 12:45:33.598434,jaredross
8,38,2020-10-31,4324.998638619825,358.6803369468385,2020-12-10 12:45:33.598434,jaredross
8,39,2020-10-31,5018.541452952996,416.1971574403275,2020-12-10 12:45:33.598434,jaredross
8,40,2020-10-31,5032.890075079332,417.3871158770865,2020-12-10 12:45:33.598434,jaredross
8,99,2020-10-31,4230.883462285455,350.87518693869987,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-01,3766.252952308173,303.86612964869835,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-01,5675.358850585049,457.8952476460358,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-01,7159.6955485125645,577.6534405253379,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-01,9060.559153423948,731.0175596986144,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-01,12742.686313244449,1028.096312267079,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-01,4461.004397997637,359.919569378527,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-01,5176.35665668118,417.6351091827255,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-01,5191.156491723721,418.82917889890325,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-01,4363.929635523277,352.08745275407864,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-02,3874.276805585481,304.9777552574842,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-02,5838.139773570039,459.57035399636555,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-02,7365.050290011996,579.7666551775718,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-02,9320.434558765484,733.6918223443807,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-02,13108.17267172631,1031.8573704354758,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-02,4588.955146569475,361.23625383719605,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-02,5324.825174083775,419.16293290902337,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-02,5340.049498726301,420.36137085958353,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-02,4489.096080961138,353.3754851829186,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-03,3999.105822477963,306.4817193164298,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-03,6026.24436314531,461.83667435269416,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-03,7602.3518647834335,582.6257102953,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-03,9620.73852292831,737.3099423945353,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-03,13530.517380165702,1036.945860898601,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-03,4736.811066075308,363.0176504577483,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-03,5496.390791348639,421.22998853872053,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-03,5512.105643016812,422.43433645344516,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-03,4633.73454605852,355.11811729252565,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-04,4113.930208891373,307.26639621674923,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-04,6199.272995567612,463.01910236469166,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-04,7820.6345076847665,584.1173912262885,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-04,9896.974123279238,739.1976572033116,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-04,13919.012565089522,1039.6007254880578,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-04,4872.81682545312,363.94707478151463,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-04,5654.205995076822,422.3084523455191,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-04,5670.3720596612,423.5158837198077,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-04,4766.780719296343,356.02731665405975,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-05,4256.283676557656,308.1164628587619,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-05,6413.785144077494,464.3000660443556,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-05,8091.2502899149495,585.7333789015262,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-05,10239.437051504736,741.2426815794859,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-05,14400.649249360113,1042.4768287933025,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-05,5041.429888189736,364.9539511322615,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-05,5849.857304026853,423.47678813621746,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-05,5866.582759567143,424.6875599250338,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-05,4931.72463680132,357.012282629055,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-06,4383.793672859562,310.73205252649336,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-06,6605.929696027089,468.241492751014,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-06,8333.648441200598,590.7056486714882,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-06,10546.190707930882,747.5350642754069,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-06,14832.064745146814,1051.3263774248244,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-06,5192.461340801771,368.05203221148275,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-06,6025.107672631611,427.0716674922125,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-06,6042.334190351059,428.2927174795757,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-06,5079.469533050611,360.042947167502,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-07,4515.09627417968,312.62835503559864,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-07,6803.78931670134,471.0990271133413,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-07,8583.256383652692,594.3105442547107,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-07,10862.068319266113,752.0970417299495,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-07,15276.312086449223,1057.742300182678,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-07,5347.985010978678,370.29814099391814,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-07,6205.570616302563,429.6779550253089,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-07,6223.3130995890615,430.90645670661854,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-07,5231.608892880649,362.2401789578761,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-08,4669.350674834141,314.9169959948636,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-08,7036.234956726516,474.5477754816674,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-08,8876.495993336202,598.6612803034275,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-08,11233.16158875805,757.6028765888803,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-08,15798.214216993238,1065.4856552352599,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-08,5530.694342625749,373.0089619382367,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-08,6417.578626322372,432.8234744618046,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-08,6435.9272663681695,434.0609695668427,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-08,5410.34233403556,364.8920104290172,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-09,4801.699512021351,315.4401139284099,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-09,7235.67114808343,475.33606082299906,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-09,9128.09284369628,599.6557342574199,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-09,11551.556153171648,758.8613531280645,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-09,16246.001377748256,1067.2555649615642,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-09,5687.457245234344,373.62857815408097,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-09,6599.479521735721,433.5424503330036,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-09,6618.348238627988,434.7820010777511,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-09,5563.693959680978,365.49814333670656,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-10,4960.138856144182,316.8132985039689,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-10,7474.423070839261,477.4053098439947,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-10,9429.288085011729,602.26617588665,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-10,11932.717234977059,762.164854043423,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-10,16782.062786102706,1071.9015779931133,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-10,5875.12350660817,375.25507072067217,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-10,6817.239338725122,435.429761994901,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-10,6836.730657494363,436.67470879388554,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-10,5747.276464097404,367.0892422193912,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-11,5118.905148975479,318.8403804964608,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-11,7713.667671933424,480.45991554165494,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-11,9731.104860048425,606.1196849583705,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-11,12314.664864619459,767.0414506327617,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-11,17319.230388036096,1078.759978182543,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-11,6063.177028116899,377.6560835570686,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-11,7035.4485156340215,438.2157934957972,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-11,7055.563721055056,439.4687058986555,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-11,5931.237801581136,369.43800723668767,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-12,5275.905918781058,322.04447783943175,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-12,7950.251810000592,485.28816325731145,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-12,10029.565352990396,612.210715426574,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-12,12692.365135942113,774.7496194352649,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-12,17850.42454464321,1089.6006752561575,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-12,6249.139344897154,381.4512328791146,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-12,7251.231148977625,442.61952070689114,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-12,7271.963303266432,443.88502390296935,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-12,6113.153440501416,373.15057129628525,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-13,5431.795062977852,324.6600675071632,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-13,8185.16084171743,489.2295899639698,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-13,10325.91263128013,617.182985196536,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-13,13067.391144619001,781.0420021311858,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-13,18377.857643081927,1098.4502238876796,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-13,6433.784977218739,384.54931395833586,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-13,7465.485958594931,446.21440006288617,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-13,7486.830693517129,447.4901814575112,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-13,6293.781046992857,376.1812358347322,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-14,5603.835473372886,327.4718263999745,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-14,8444.408183347885,493.46662367362757,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-14,10652.963675399384,622.5281751992452,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-14,13481.2726164432,787.8063135293008,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-14,18959.936704320295,1107.9634886665658,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-14,6637.561260204517,387.8797511184987,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-14,7701.939148235505,450.0788953705809,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-14,7723.95993166712,451.36572582864375,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-14,6493.123007009208,379.43920021356274,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-15,5788.299934689645,329.82585710093275,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-15,8722.377301834966,497.01390770962007,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-15,11003.633000925955,627.003217992211,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-15,13925.042906073024,793.4694579556297,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-15,19584.05112155839,1115.9280824349357,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-15,6856.053428316594,390.66802408979777,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-15,7955.468014817056,453.31428679097644,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-15,7978.213668201187,454.6103676277314,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-15,6706.860623583181,382.166798298165,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-16,5954.78221704075,331.32982115987835,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-16,8973.24911171377,499.2802280659486,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-16,11320.117971784039,629.8622731099391,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-16,14325.553064668391,797.0875780057842,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-16,20147.32489195477,1121.016572898061,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-16,7053.2462890090255,392.44942071035,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-16,8184.282085826141,455.38134242067355,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-16,8207.681946547778,456.68333322159305,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-16,6899.762421455332,383.90943040777205,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-17,6099.88205385815,334.46852876115605,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-17,9191.899758265645,504.0099401139387,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-17,11595.954637272682,635.8289968338936,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-17,14674.622994724605,804.6384372408893,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-17,20638.25360228846,1131.6360312558875,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-17,7225.112336878824,396.1671180054155,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-17,8383.708018099967,459.69519764786764,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-17,8407.678061885988,461.0095222870433,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-17,7067.888536725679,387.5462278539084,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-18,6254.790351929544,337.9341850709002,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-18,9425.330754967486,509.232330500261,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-18,11890.437314398681,642.4172542790933,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-18,15047.289359890523,812.9758443129845,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-18,21162.368119990355,1143.3616831926543,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-18,7408.596188795701,400.2720754353836,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-18,8596.614747958774,464.45841279456107,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-18,8621.193518053731,465.78635604681125,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-18,7247.379644015201,391.5618583673507,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-19,6396.032193987042,341.20367215556445,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-19,9638.167797127038,514.1591138835839,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-19,12158.93988197663,648.6325914915458,2020-12-10 12:45:33.598434,jaredross
8,36,2020-11-19,15387.078025470253,820.8413226828857,2020-12-10 12:45:33.598434,jaredross
8,37,2020-11-19,21640.243746092547,1154.423618982057,2020-12-10 12:45:33.598434,jaredross
8,38,2020-11-19,7575.892567073648,404.14467678441014,2020-12-10 12:45:33.598434,jaredross
8,39,2020-11-19,8790.738233182507,468.9520119895549,2020-12-10 12:45:33.598434,jaredross
8,40,2020-11-19,8815.872025998993,470.2928029899886,2020-12-10 12:45:33.598434,jaredross
8,99,2020-11-19,7411.0355290913385,395.3501890404094,2020-12-10 12:45:33.598434,jaredross
8,33,2020-11-20,6561.468240471054,344.2769900151489,2020-12-10 12:45:33.598434,jaredross
8,34,2020-11-20,9887.463036323179,518.7902902639075,2020-12-10 12:45:33.598434,jaredross
8,35,2020-11-20,12473.435944926729,654.4750084712512,2020-12-10 12:45:33.598434,jaredross
